seqnames	start	end	chromatin
ch04	35400001	35500000	Heterochromatin
ch04	35500001	35600000	Heterochromatin
ch04	35600001	35700000	Heterochromatin
ch04	35700001	35800000	Heterochromatin
ch04	35800001	35900000	Heterochromatin
ch04	35900001	36000000	Heterochromatin
ch04	36000001	36100000	Heterochromatin
ch04	36100001	36200000	Heterochromatin
ch04	36200001	36300000	Heterochromatin
ch04	36300001	36400000	Heterochromatin
ch04	36400001	36500000	Heterochromatin
ch04	36500001	36600000	Heterochromatin
ch04	36600001	36700000	Heterochromatin
ch04	36700001	36800000	Heterochromatin
ch04	36800001	36900000	Heterochromatin
ch04	36900001	37000000	Heterochromatin
ch04	37000001	37100000	Heterochromatin
ch04	37100001	37200000	Heterochromatin
ch04	37200001	37300000	Heterochromatin
ch04	37300001	37400000	Heterochromatin
ch04	37400001	37500000	Heterochromatin
ch04	37500001	37600000	Heterochromatin
ch04	37600001	37700000	Heterochromatin
ch04	37700001	37800000	Heterochromatin
ch04	37800001	37900000	Heterochromatin
ch04	37900001	38000000	Heterochromatin
ch04	38000001	38100000	Heterochromatin
ch04	38100001	38200000	Heterochromatin
ch04	38200001	38300000	Heterochromatin
ch04	38300001	38400000	Heterochromatin
ch04	38400001	38500000	Heterochromatin
ch04	38500001	38600000	Heterochromatin
ch04	38600001	38700000	Heterochromatin
ch04	38700001	38800000	Heterochromatin
ch04	38800001	38900000	Heterochromatin
ch04	38900001	39000000	Heterochromatin
ch04	39000001	39100000	Heterochromatin
ch04	39100001	39200000	Heterochromatin
ch04	39200001	39300000	Heterochromatin
ch04	39300001	39400000	Heterochromatin
ch04	39400001	39500000	Heterochromatin
ch04	39500001	39600000	Heterochromatin
ch04	39600001	39700000	Heterochromatin
ch04	39700001	39800000	Heterochromatin
ch04	39800001	39900000	Heterochromatin
ch04	39900001	40000000	Heterochromatin
ch04	40000001	40100000	Heterochromatin
ch04	40100001	40200000	Heterochromatin
ch04	40200001	40300000	Heterochromatin
ch04	40300001	40400000	Heterochromatin
ch04	40400001	40500000	Heterochromatin
ch04	40500001	40600000	Heterochromatin
ch04	40600001	40700000	Heterochromatin
ch04	40700001	40800000	Heterochromatin
ch04	40800001	40900000	Heterochromatin
ch04	40900001	41000000	Heterochromatin
ch04	41000001	41100000	Heterochromatin
ch04	41100001	41200000	Heterochromatin
ch04	41200001	41300000	Heterochromatin
ch04	41300001	41400000	Heterochromatin
ch04	41400001	41500000	Heterochromatin
ch04	41500001	41600000	Heterochromatin
ch04	41600001	41700000	Heterochromatin
ch04	41700001	41800000	Heterochromatin
ch04	41800001	41900000	Heterochromatin
ch04	41900001	42000000	Heterochromatin
ch04	42000001	42100000	Heterochromatin
ch04	42100001	42200000	Heterochromatin
ch04	42200001	42300000	Heterochromatin
ch04	42300001	42400000	Heterochromatin
ch04	42400001	42500000	Heterochromatin
ch04	42500001	42600000	Heterochromatin
ch04	42600001	42700000	Heterochromatin
ch04	42700001	42800000	Heterochromatin
ch04	42800001	42900000	Heterochromatin
ch04	42900001	43000000	Heterochromatin
ch04	43000001	43100000	Heterochromatin
ch04	43100001	43200000	Heterochromatin
ch04	43200001	43300000	Heterochromatin
ch04	43300001	43400000	Heterochromatin
ch04	43400001	43500000	Heterochromatin
ch04	43500001	43600000	Heterochromatin
ch04	43600001	43700000	Heterochromatin
ch04	43700001	43800000	Heterochromatin
ch04	43800001	43900000	Heterochromatin
ch04	43900001	44000000	Heterochromatin
ch04	44000001	44100000	Heterochromatin
ch04	44100001	44200000	Heterochromatin
ch04	44200001	44300000	Heterochromatin
ch04	44300001	44400000	Heterochromatin
ch04	44400001	44500000	Heterochromatin
ch04	44500001	44600000	Heterochromatin
ch04	44600001	44700000	Heterochromatin
ch04	44700001	44800000	Heterochromatin
ch04	44800001	44900000	Heterochromatin
ch04	44900001	45000000	Heterochromatin
ch04	45000001	45100000	Heterochromatin
ch04	45100001	45200000	Heterochromatin
ch04	45200001	45300000	Heterochromatin
ch04	45300001	45400000	Heterochromatin
ch04	45400001	45500000	Heterochromatin
ch04	45500001	45600000	Heterochromatin
ch04	45600001	45700000	Heterochromatin
ch04	45700001	45800000	Heterochromatin
ch04	45800001	45900000	Heterochromatin
ch04	45900001	46000000	Heterochromatin
ch04	46000001	46100000	Heterochromatin
ch04	46100001	46200000	Heterochromatin
ch04	46200001	46300000	Heterochromatin
ch04	46300001	46400000	Heterochromatin
ch04	46400001	46500000	Heterochromatin
ch04	46500001	46600000	Heterochromatin
ch04	46600001	46700000	Heterochromatin
ch04	46700001	46800000	Heterochromatin
ch04	46800001	46900000	Heterochromatin
ch04	46900001	47000000	Heterochromatin
ch04	47000001	47100000	Heterochromatin
ch04	47100001	47200000	Heterochromatin
ch04	47200001	47300000	Heterochromatin
ch04	47300001	47400000	Heterochromatin
ch04	47400001	47500000	Heterochromatin
ch04	47500001	47600000	Heterochromatin
ch04	47600001	47700000	Heterochromatin
ch04	47700001	47800000	Heterochromatin
ch04	47800001	47900000	Heterochromatin
ch04	47900001	48000000	Heterochromatin
ch04	48000001	48100000	Heterochromatin
ch04	48100001	48200000	Heterochromatin
ch04	48200001	48300000	Heterochromatin
ch04	48300001	48400000	Heterochromatin
ch04	48400001	48500000	Heterochromatin
ch04	48500001	48600000	Heterochromatin
ch04	48600001	48700000	Heterochromatin
ch04	48700001	48800000	Heterochromatin
ch04	48800001	48900000	Heterochromatin
ch04	48900001	49000000	Heterochromatin
ch04	49000001	49100000	Heterochromatin
ch04	49100001	49200000	Heterochromatin
ch04	49200001	49300000	Heterochromatin
ch04	49300001	49400000	Heterochromatin
ch04	49400001	49500000	Heterochromatin
ch04	49500001	49600000	Heterochromatin
ch04	49600001	49700000	Heterochromatin
ch04	49700001	49800000	Heterochromatin
ch04	49800001	49900000	Heterochromatin
ch04	49900001	50000000	Heterochromatin
ch04	50000001	50100000	Heterochromatin
ch04	50100001	50200000	Heterochromatin
ch04	50200001	50300000	Heterochromatin
ch04	50300001	50400000	Heterochromatin
ch04	50400001	50500000	Heterochromatin
ch04	50500001	50600000	Heterochromatin
ch04	50600001	50700000	Heterochromatin
ch04	50700001	50800000	Heterochromatin
ch04	50800001	50900000	Heterochromatin
ch04	50900001	51000000	Heterochromatin
ch04	51000001	51100000	Heterochromatin
ch04	51100001	51200000	Heterochromatin
ch04	51200001	51300000	Heterochromatin
ch04	51300001	51400000	Heterochromatin
ch04	51400001	51500000	Heterochromatin
ch04	51500001	51600000	Heterochromatin
ch04	51600001	51700000	Heterochromatin
ch04	51700001	51800000	Heterochromatin
ch04	51800001	51900000	Heterochromatin
ch04	51900001	52000000	Heterochromatin
ch04	52000001	52100000	Heterochromatin
ch04	52100001	52200000	Heterochromatin
ch04	52200001	52300000	Heterochromatin
ch04	52300001	52400000	Heterochromatin
ch04	52400001	52500000	Heterochromatin
ch04	52500001	52600000	Heterochromatin
ch04	52600001	52700000	Heterochromatin
ch04	52700001	52800000	Heterochromatin
ch04	52800001	52900000	Heterochromatin
ch04	52900001	53000000	Heterochromatin
ch04	53000001	53100000	Heterochromatin
ch04	53100001	53200000	Heterochromatin
ch04	53200001	53300000	Heterochromatin
ch04	53300001	53400000	Heterochromatin
ch04	53400001	53500000	Heterochromatin
ch04	53500001	53600000	Heterochromatin
ch04	53600001	53700000	Heterochromatin
ch04	53700001	53800000	Heterochromatin
ch04	53800001	53900000	Heterochromatin
ch04	53900001	54000000	Heterochromatin
ch04	54000001	54100000	Heterochromatin
ch04	54100001	54200000	Heterochromatin
ch04	54200001	54300000	Heterochromatin
ch04	54300001	54400000	Heterochromatin
ch04	54400001	54500000	Heterochromatin
ch04	54500001	54600000	Heterochromatin
ch04	54600001	54700000	Heterochromatin
ch04	54700001	54800000	Heterochromatin
ch04	54800001	54900000	Heterochromatin
ch04	54900001	55000000	Heterochromatin
ch04	55000001	55100000	Heterochromatin
ch04	55100001	55200000	Heterochromatin
ch04	55200001	55300000	Euchromatin
ch04	55300001	55400000	Euchromatin
ch04	55400001	55500000	Euchromatin
ch04	55500001	55600000	Euchromatin
ch04	55600001	55700000	Euchromatin
ch04	55700001	55800000	Euchromatin
ch04	55800001	55900000	Euchromatin
ch04	55900001	56000000	Euchromatin
ch04	56000001	56100000	Euchromatin
ch04	56100001	56200000	Euchromatin
ch04	56200001	56300000	Euchromatin
ch04	56300001	56400000	Euchromatin
ch04	56400001	56500000	Euchromatin
ch04	56500001	56600000	Euchromatin
ch04	56600001	56700000	Euchromatin
ch04	56700001	56800000	Euchromatin
ch04	56800001	56900000	Euchromatin
ch04	56900001	57000000	Euchromatin
ch04	57000001	57100000	Euchromatin
ch04	57100001	57200000	Euchromatin
ch04	57200001	57300000	Euchromatin
ch04	57300001	57400000	Euchromatin
ch04	57400001	57500000	Euchromatin
ch04	57500001	57600000	Euchromatin
ch04	57600001	57700000	Euchromatin
ch04	57700001	57800000	Euchromatin
ch04	57800001	57900000	Euchromatin
ch04	57900001	58000000	Euchromatin
ch04	58000001	58100000	Euchromatin
ch04	58100001	58200000	Euchromatin
ch04	58200001	58300000	Euchromatin
ch04	58300001	58400000	Euchromatin
ch04	58400001	58500000	Euchromatin
ch04	58500001	58600000	Euchromatin
ch04	58600001	58700000	Euchromatin
ch04	58700001	58800000	Euchromatin
ch04	58800001	58900000	Euchromatin
ch04	58900001	59000000	Euchromatin
ch04	59000001	59100000	Euchromatin
ch04	59100001	59200000	Euchromatin
ch04	59200001	59300000	Euchromatin
ch04	59300001	59400000	Euchromatin
ch04	59400001	59500000	Euchromatin
ch04	59500001	59600000	Euchromatin
ch04	59600001	59700000	Euchromatin
ch04	59700001	59800000	Euchromatin
ch04	59800001	59900000	Euchromatin
ch04	59900001	60000000	Euchromatin
ch04	60000001	60100000	Euchromatin
ch04	60100001	60200000	Euchromatin
ch04	60200001	60300000	Euchromatin
ch04	60300001	60400000	Euchromatin
ch04	60400001	60500000	Euchromatin
ch04	60500001	60600000	Euchromatin
ch04	60600001	60700000	Euchromatin
ch04	60700001	60800000	Euchromatin
ch04	60800001	60900000	Euchromatin
ch04	60900001	61000000	Euchromatin
ch04	61000001	61100000	Euchromatin
ch04	61100001	61200000	Euchromatin
ch04	61200001	61300000	Euchromatin
ch04	61300001	61400000	Euchromatin
ch04	61400001	61500000	Euchromatin
ch04	61500001	61600000	Euchromatin
ch04	61600001	61700000	Euchromatin
ch04	61700001	61800000	Euchromatin
ch04	61800001	61900000	Euchromatin
ch04	61900001	62000000	Euchromatin
ch04	62000001	62100000	Euchromatin
ch04	62100001	62200000	Euchromatin
ch04	62200001	62300000	Euchromatin
ch04	62300001	62400000	Euchromatin
ch04	62400001	62500000	Euchromatin
ch04	62500001	62600000	Euchromatin
ch04	62600001	62700000	Euchromatin
ch04	62700001	62800000	Euchromatin
ch04	62800001	62900000	Euchromatin
ch04	62900001	63000000	Euchromatin
ch04	63000001	63100000	Euchromatin
ch04	63100001	63200000	Euchromatin
ch04	63200001	63300000	Euchromatin
ch04	63300001	63400000	Euchromatin
ch04	63400001	63500000	Euchromatin
ch04	63500001	63600000	Euchromatin
ch04	63600001	63700000	Euchromatin
ch04	63700001	63800000	Euchromatin
ch04	63800001	63900000	Euchromatin
ch04	63900001	64000000	Euchromatin
ch04	64000001	64100000	Euchromatin
ch04	64100001	64200000	Euchromatin
ch04	64200001	64300000	Euchromatin
ch04	64300001	64400000	Euchromatin
ch04	64400001	64459972	Euchromatin
ch05	1	100000	Euchromatin
ch05	100001	200000	Euchromatin
ch05	200001	300000	Euchromatin
ch05	300001	400000	Euchromatin
ch05	400001	500000	Euchromatin
ch05	500001	600000	Euchromatin
ch05	600001	700000	Euchromatin
ch05	700001	800000	Euchromatin
ch05	800001	900000	Euchromatin
ch05	900001	1000000	Euchromatin
ch05	1000001	1100000	Euchromatin
ch05	1100001	1200000	Euchromatin
ch05	1200001	1300000	Euchromatin
ch05	1300001	1400000	Euchromatin
ch05	1400001	1500000	Euchromatin
ch05	1500001	1600000	Euchromatin
ch05	1600001	1700000	Euchromatin
ch05	1700001	1800000	Euchromatin
ch05	1800001	1900000	Euchromatin
ch05	1900001	2000000	Euchromatin
ch05	2000001	2100000	Euchromatin
ch05	2100001	2200000	Euchromatin
ch05	2200001	2300000	Euchromatin
ch05	2300001	2400000	Euchromatin
ch05	2400001	2500000	Euchromatin
ch05	2500001	2600000	Euchromatin
ch05	2600001	2700000	Euchromatin
ch05	2700001	2800000	Euchromatin
ch05	2800001	2900000	Euchromatin
ch05	2900001	3000000	Euchromatin
ch05	3000001	3100000	Euchromatin
ch05	3100001	3200000	Euchromatin
ch05	3200001	3300000	Euchromatin
ch05	3300001	3400000	Euchromatin
ch05	3400001	3500000	Euchromatin
ch05	3500001	3600000	Euchromatin
ch05	3600001	3700000	Euchromatin
ch05	3700001	3800000	Euchromatin
ch05	3800001	3900000	Euchromatin
ch05	3900001	4000000	Euchromatin
ch05	4000001	4100000	Euchromatin
ch05	4100001	4200000	Euchromatin
ch05	4200001	4300000	Euchromatin
ch05	4300001	4400000	Euchromatin
ch05	4400001	4500000	Euchromatin
ch05	4500001	4600000	Euchromatin
ch05	4600001	4700000	Euchromatin
ch05	4700001	4800000	Euchromatin
ch05	4800001	4900000	Euchromatin
ch05	4900001	5000000	Euchromatin
ch05	5000001	5100000	Euchromatin
ch05	5100001	5200000	Euchromatin
ch05	5200001	5300000	Euchromatin
ch05	5300001	5400000	Euchromatin
ch05	5400001	5500000	Euchromatin
ch05	5500001	5600000	Euchromatin
ch05	5600001	5700000	Euchromatin
ch05	5700001	5800000	Euchromatin
ch05	5800001	5900000	Euchromatin
ch05	5900001	6000000	Euchromatin
ch05	6000001	6100000	Euchromatin
ch05	6100001	6200000	Euchromatin
ch05	6200001	6300000	Euchromatin
ch05	6300001	6400000	Euchromatin
ch05	6400001	6500000	Euchromatin
ch05	6500001	6600000	Euchromatin
ch05	6600001	6700000	Euchromatin
ch05	6700001	6800000	Euchromatin
ch05	6800001	6900000	Heterochromatin
ch05	6900001	7000000	Heterochromatin
ch05	7000001	7100000	Heterochromatin
ch05	7100001	7200000	Heterochromatin
ch05	7200001	7300000	Heterochromatin
ch05	7300001	7400000	Heterochromatin
ch05	7400001	7500000	Heterochromatin
ch05	7500001	7600000	Heterochromatin
ch05	7600001	7700000	Heterochromatin
ch05	7700001	7800000	Heterochromatin
ch05	7800001	7900000	Heterochromatin
ch05	7900001	8000000	Heterochromatin
ch05	8000001	8100000	Heterochromatin
ch05	8100001	8200000	Heterochromatin
ch05	8200001	8300000	Heterochromatin
ch05	8300001	8400000	Heterochromatin
ch05	8400001	8500000	Heterochromatin
ch05	8500001	8600000	Heterochromatin
ch05	8600001	8700000	Heterochromatin
ch05	8700001	8800000	Heterochromatin
ch05	8800001	8900000	Heterochromatin
ch05	8900001	9000000	Heterochromatin
ch05	9000001	9100000	Heterochromatin
ch05	9100001	9200000	Heterochromatin
ch05	9200001	9300000	Heterochromatin
ch05	9300001	9400000	Heterochromatin
ch05	9400001	9500000	Heterochromatin
ch05	9500001	9600000	Heterochromatin
ch05	9600001	9700000	Heterochromatin
ch05	9700001	9800000	Heterochromatin
ch05	9800001	9900000	Heterochromatin
ch05	9900001	10000000	Heterochromatin
ch05	10000001	10100000	Heterochromatin
ch05	10100001	10200000	Heterochromatin
ch05	10200001	10300000	Heterochromatin
ch05	10300001	10400000	Heterochromatin
ch05	10400001	10500000	Heterochromatin
ch05	10500001	10600000	Heterochromatin
ch05	10600001	10700000	Heterochromatin
ch05	10700001	10800000	Heterochromatin
ch05	10800001	10900000	Heterochromatin
ch05	10900001	11000000	Heterochromatin
ch05	11000001	11100000	Heterochromatin
ch05	11100001	11200000	Heterochromatin
ch05	11200001	11300000	Heterochromatin
ch05	11300001	11400000	Heterochromatin
ch05	11400001	11500000	Heterochromatin
ch05	11500001	11600000	Heterochromatin
ch05	11600001	11700000	Heterochromatin
ch05	11700001	11800000	Heterochromatin
ch05	11800001	11900000	Heterochromatin
ch05	11900001	12000000	Heterochromatin
ch05	12000001	12100000	Heterochromatin
ch05	12100001	12200000	Heterochromatin
ch05	12200001	12300000	Heterochromatin
ch05	12300001	12400000	Heterochromatin
ch05	12400001	12500000	Heterochromatin
ch05	12500001	12600000	Heterochromatin
ch05	12600001	12700000	Heterochromatin
ch05	12700001	12800000	Heterochromatin
ch05	12800001	12900000	Heterochromatin
ch05	12900001	13000000	Heterochromatin
ch05	13000001	13100000	Heterochromatin
ch05	13100001	13200000	Heterochromatin
ch05	13200001	13300000	Heterochromatin
ch05	13300001	13400000	Heterochromatin
ch05	13400001	13500000	Heterochromatin
ch05	13500001	13600000	Heterochromatin
ch05	13600001	13700000	Heterochromatin
ch05	13700001	13800000	Heterochromatin
ch05	13800001	13900000	Heterochromatin
ch05	13900001	14000000	Heterochromatin
ch05	14000001	14100000	Heterochromatin
ch05	14100001	14200000	Heterochromatin
ch05	14200001	14300000	Heterochromatin
ch05	14300001	14400000	Heterochromatin
ch05	14400001	14500000	Heterochromatin
ch05	14500001	14600000	Heterochromatin
ch05	14600001	14700000	Heterochromatin
ch05	14700001	14800000	Heterochromatin
ch05	14800001	14900000	Heterochromatin
ch05	14900001	15000000	Heterochromatin
ch05	15000001	15100000	Heterochromatin
ch05	15100001	15200000	Heterochromatin
ch05	15200001	15300000	Heterochromatin
ch05	15300001	15400000	Heterochromatin
ch05	15400001	15500000	Heterochromatin
ch05	15500001	15600000	Heterochromatin
ch05	15600001	15700000	Heterochromatin
ch05	15700001	15800000	Heterochromatin
ch05	15800001	15900000	Heterochromatin
ch05	15900001	16000000	Heterochromatin
ch05	16000001	16100000	Heterochromatin
ch05	16100001	16200000	Heterochromatin
ch05	16200001	16300000	Heterochromatin
ch05	16300001	16400000	Heterochromatin
ch05	16400001	16500000	Heterochromatin
ch05	16500001	16600000	Heterochromatin
ch05	16600001	16700000	Heterochromatin
ch05	16700001	16800000	Heterochromatin
ch05	16800001	16900000	Heterochromatin
ch05	16900001	17000000	Heterochromatin
ch05	17000001	17100000	Heterochromatin
ch05	17100001	17200000	Heterochromatin
ch05	17200001	17300000	Heterochromatin
ch05	17300001	17400000	Heterochromatin
ch05	17400001	17500000	Heterochromatin
ch05	17500001	17600000	Heterochromatin
ch05	17600001	17700000	Heterochromatin
ch05	17700001	17800000	Heterochromatin
ch05	17800001	17900000	Heterochromatin
ch05	17900001	18000000	Heterochromatin
ch05	18000001	18100000	Heterochromatin
ch05	18100001	18200000	Heterochromatin
ch05	18200001	18300000	Heterochromatin
ch05	18300001	18400000	Heterochromatin
ch05	18400001	18500000	Heterochromatin
ch05	18500001	18600000	Heterochromatin
ch05	18600001	18700000	Heterochromatin
ch05	18700001	18800000	Heterochromatin
ch05	18800001	18900000	Heterochromatin
ch05	18900001	19000000	Heterochromatin
ch05	19000001	19100000	Heterochromatin
ch05	19100001	19200000	Heterochromatin
ch05	19200001	19300000	Heterochromatin
ch05	19300001	19400000	Heterochromatin
ch05	19400001	19500000	Heterochromatin
ch05	19500001	19600000	Heterochromatin
ch05	19600001	19700000	Heterochromatin
ch05	19700001	19800000	Heterochromatin
ch05	19800001	19900000	Heterochromatin
ch05	19900001	20000000	Heterochromatin
ch05	20000001	20100000	Heterochromatin
ch05	20100001	20200000	Heterochromatin
